===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,SmaCross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
618,,618,2022-06-14 00:00:00,133.1300048828125,133.88999938964844,131.47999572753906,132.75999450683594,84784300.0,,SmaCross,618,738320.0,Broker,618,10000.0,10000.0,BuySell,618,,,Trades - Net Profit/Loss,618,,
619,,619,2022-06-15 00:00:00,134.2899932861328,137.33999633789062,132.16000366210938,135.42999267578125,91533000.0,,SmaCross,619,738321.0,Broker,619,10000.0,10000.0,BuySell,619,,,Trades - Net Profit/Loss,619,,
620,,620,2022-06-16 00:00:00,132.0800018310547,132.38999938964844,129.0399932861328,130.05999755859375,108123900.0,,SmaCross,620,738322.0,Broker,620,10000.0,10000.0,BuySell,620,,,Trades - Net Profit/Loss,620,,
621,,621,2022-06-17 00:00:00,130.07000732421875,133.0800018310547,129.80999755859375,131.55999755859375,134520300.0,,SmaCross,621,738323.0,Broker,621,10000.0,10000.0,BuySell,621,,,Trades - Net Profit/Loss,621,,
622,,622,2022-06-21 00:00:00,133.4199981689453,137.05999755859375,133.32000732421875,135.8699951171875,81000500.0,,SmaCross,622,738327.0,Broker,622,10000.0,10000.0,BuySell,622,,,Trades - Net Profit/Loss,622,,
623,,623,2022-06-22 00:00:00,134.7899932861328,137.75999450683594,133.91000366210938,135.35000610351562,73409200.0,,SmaCross,623,738328.0,Broker,623,10000.0,10000.0,BuySell,623,,,Trades - Net Profit/Loss,623,,
624,,624,2022-06-23 00:00:00,136.82000732421875,138.58999633789062,135.6300048828125,138.27000427246094,72433800.0,,SmaCross,624,738329.0,Broker,624,10000.0,10000.0,BuySell,624,,,Trades - Net Profit/Loss,624,,
625,,625,2022-06-24 00:00:00,139.89999389648438,141.91000366210938,139.77000427246094,141.66000366210938,89116800.0,,SmaCross,625,738330.0,Broker,625,10000.0,10000.0,BuySell,625,,,Trades - Net Profit/Loss,625,,
626,,626,2022-06-27 00:00:00,142.6999969482422,143.49000549316406,140.97000122070312,141.66000366210938,70207900.0,,SmaCross,626,738333.0,Broker,626,10000.0,10000.0,BuySell,626,,,Trades - Net Profit/Loss,626,,
627,,627,2022-06-28 00:00:00,142.1300048828125,143.4199981689453,137.32000732421875,137.44000244140625,67083400.0,,SmaCross,627,738334.0,Broker,627,10000.0,10000.0,BuySell,627,,,Trades - Net Profit/Loss,627,,
628,,628,2022-06-29 00:00:00,137.4600067138672,140.6699981689453,136.6699981689453,139.22999572753906,66242400.0,,SmaCross,628,738335.0,Broker,628,10000.0,10000.0,BuySell,628,,,Trades - Net Profit/Loss,628,,
629,,629,2022-06-30 00:00:00,137.25,138.3699951171875,133.77000427246094,136.72000122070312,98964500.0,,SmaCross,629,738336.0,Broker,629,10000.0,10000.0,BuySell,629,,,Trades - Net Profit/Loss,629,,
630,,630,2022-07-01 00:00:00,136.0399932861328,139.0399932861328,135.66000366210938,138.92999267578125,71051600.0,,SmaCross,630,738337.0,Broker,630,10000.0,10000.0,BuySell,630,,,Trades - Net Profit/Loss,630,,
631,,631,2022-07-05 00:00:00,137.77000427246094,141.61000061035156,136.92999267578125,141.55999755859375,73353800.0,,SmaCross,631,738341.0,Broker,631,10000.0,10000.0,BuySell,631,,,Trades - Net Profit/Loss,631,,
632,,632,2022-07-06 00:00:00,141.35000610351562,144.1199951171875,141.0800018310547,142.9199981689453,74064300.0,,SmaCross,632,738342.0,Broker,632,10000.0,10000.0,BuySell,632,,,Trades - Net Profit/Loss,632,,
633,,633,2022-07-07 00:00:00,143.2899932861328,146.5500030517578,143.27999877929688,146.35000610351562,66253700.0,,SmaCross,633,738343.0,Broker,633,10000.0,10000.0,BuySell,633,,,Trades - Net Profit/Loss,633,,
634,,634,2022-07-08 00:00:00,145.25999450683594,147.5500030517578,145.0,147.0399932861328,64547800.0,,SmaCross,634,738344.0,Broker,634,10000.0,10000.0,BuySell,634,,,Trades - Net Profit/Loss,634,,
635,,635,2022-07-11 00:00:00,145.6699981689453,146.63999938964844,143.77999877929688,144.8699951171875,63141600.0,,SmaCross,635,738347.0,Broker,635,10000.0,10000.0,BuySell,635,,,Trades - Net Profit/Loss,635,,
636,,636,2022-07-12 00:00:00,145.75999450683594,148.4499969482422,145.0500030517578,145.86000061035156,77588800.0,,SmaCross,636,738348.0,Broker,636,10000.0,10000.0,BuySell,636,,,Trades - Net Profit/Loss,636,,
637,,637,2022-07-13 00:00:00,142.99000549316406,146.4499969482422,142.1199951171875,145.49000549316406,71185600.0,,SmaCross,637,738349.0,Broker,637,10000.0,10000.0,BuySell,637,,,Trades - Net Profit/Loss,637,,
638,,638,2022-07-14 00:00:00,144.0800018310547,148.9499969482422,143.25,148.47000122070312,78140700.0,,SmaCross,638,738350.0,Broker,638,10000.0,10000.0,BuySell,638,,,Trades - Net Profit/Loss,638,,
639,,639,2022-07-15 00:00:00,149.77999877929688,150.86000061035156,148.1999969482422,150.1699981689453,76259900.0,,SmaCross,639,738351.0,Broker,639,10000.0,10000.0,BuySell,639,,,Trades - Net Profit/Loss,639,,
640,,640,2022-07-18 00:00:00,150.74000549316406,151.57000732421875,146.6999969482422,147.07000732421875,81420900.0,,SmaCross,640,738354.0,Broker,640,10000.0,10000.0,BuySell,640,,,Trades - Net Profit/Loss,640,,
641,,641,2022-07-19 00:00:00,147.9199981689453,151.22999572753906,146.91000366210938,151.0,82982400.0,,SmaCross,641,738355.0,Broker,641,10000.0,10000.0,BuySell,641,,,Trades - Net Profit/Loss,641,,
642,,642,2022-07-20 00:00:00,151.1199951171875,153.72000122070312,150.3699951171875,153.0399932861328,64823400.0,,SmaCross,642,738356.0,Broker,642,10000.0,10000.0,BuySell,642,,,Trades - Net Profit/Loss,642,,
643,,643,2022-07-21 00:00:00,154.5,155.57000732421875,151.94000244140625,155.35000610351562,65086600.0,,SmaCross,643,738357.0,Broker,643,10000.0,10000.0,BuySell,643,,,Trades - Net Profit/Loss,643,,
644,,644,2022-07-22 00:00:00,155.38999938964844,156.27999877929688,153.41000366210938,154.08999633789062,66675400.0,,SmaCross,644,738358.0,Broker,644,10000.0,10000.0,BuySell,644,,,Trades - Net Profit/Loss,644,,
645,,645,2022-07-25 00:00:00,154.00999450683594,155.0399932861328,152.27999877929688,152.9499969482422,53623900.0,,SmaCross,645,738361.0,Broker,645,10000.0,10000.0,BuySell,645,,,Trades - Net Profit/Loss,645,,
646,,646,2022-07-26 00:00:00,152.25999450683594,153.08999633789062,150.8000030517578,151.60000610351562,55138700.0,,SmaCross,646,738362.0,Broker,646,10000.0,10000.0,BuySell,646,,,Trades - Net Profit/Loss,646,,
647,,647,2022-07-27 00:00:00,152.5800018310547,157.3300018310547,152.16000366210938,156.7899932861328,78620700.0,,SmaCross,647,738363.0,Broker,647,10000.0,10000.0,BuySell,647,,,Trades - Net Profit/Loss,647,,
648,,648,2022-07-28 00:00:00,156.97999572753906,157.63999938964844,154.41000366210938,157.35000610351562,81378700.0,,SmaCross,648,738364.0,Broker,648,10000.0,10000.0,BuySell,648,,,Trades - Net Profit/Loss,648,,
649,,649,2022-07-29 00:00:00,161.24000549316406,163.6300048828125,159.5,162.50999450683594,101786900.0,,SmaCross,649,738365.0,Broker,649,10000.0,10000.0,BuySell,649,,,Trades - Net Profit/Loss,649,,
650,,650,2022-08-01 00:00:00,161.00999450683594,163.58999633789062,160.88999938964844,161.50999450683594,67829400.0,,SmaCross,650,738368.0,Broker,650,10000.0,10000.0,BuySell,650,,,Trades - Net Profit/Loss,650,,
651,,651,2022-08-02 00:00:00,160.10000610351562,162.41000366210938,159.6300048828125,160.00999450683594,59907000.0,,SmaCross,651,738369.0,Broker,651,10000.0,10000.0,BuySell,651,,,Trades - Net Profit/Loss,651,,
652,,652,2022-08-03 00:00:00,160.83999633789062,166.58999633789062,160.75,166.1300048828125,82507500.0,,SmaCross,652,738370.0,Broker,652,10000.0,10000.0,BuySell,652,,,Trades - Net Profit/Loss,652,,
653,,653,2022-08-04 00:00:00,166.00999450683594,167.19000244140625,164.42999267578125,165.80999755859375,55474100.0,,SmaCross,653,738371.0,Broker,653,10000.0,10000.0,BuySell,653,,,Trades - Net Profit/Loss,653,,
654,,654,2022-08-05 00:00:00,163.2100067138672,165.85000610351562,163.0,165.35000610351562,56697000.0,,SmaCross,654,738372.0,Broker,654,10000.0,10000.0,BuySell,654,,,Trades - Net Profit/Loss,654,,
655,,655,2022-08-08 00:00:00,166.3699951171875,167.80999755859375,164.1999969482422,164.8699951171875,60276900.0,,SmaCross,655,738375.0,Broker,655,10000.0,10000.0,BuySell,655,,,Trades - Net Profit/Loss,655,,
656,,656,2022-08-09 00:00:00,164.02000427246094,165.82000732421875,163.25,164.9199981689453,63135500.0,,SmaCross,656,738376.0,Broker,656,10000.0,10000.0,BuySell,656,,,Trades - Net Profit/Loss,656,,
657,,657,2022-08-10 00:00:00,167.67999267578125,169.33999633789062,166.89999389648438,169.24000549316406,70170500.0,,SmaCross,657,738377.0,Broker,657,10000.0,10000.0,BuySell,657,,,Trades - Net Profit/Loss,657,,
658,,658,2022-08-11 00:00:00,170.05999755859375,170.99000549316406,168.19000244140625,168.49000549316406,57149200.0,,SmaCross,658,738378.0,Broker,658,10000.0,10000.0,BuySell,658,,,Trades - Net Profit/Loss,658,,
659,,659,2022-08-12 00:00:00,169.82000732421875,172.1699981689453,169.39999389648438,172.10000610351562,68039400.0,,SmaCross,659,738379.0,Broker,659,10000.0,10000.0,BuySell,659,,,Trades - Net Profit/Loss,659,,
660,,660,2022-08-15 00:00:00,171.52000427246094,173.38999938964844,171.35000610351562,173.19000244140625,54091700.0,,SmaCross,660,738382.0,Broker,660,10000.0,10000.0,BuySell,660,,,Trades - Net Profit/Loss,660,,
661,,661,2022-08-16 00:00:00,172.77999877929688,173.7100067138672,171.66000366210938,173.02999877929688,56377100.0,,SmaCross,661,738383.0,Broker,661,10000.0,10000.0,BuySell,661,,,Trades - Net Profit/Loss,661,,
662,,662,2022-08-17 00:00:00,172.77000427246094,176.14999389648438,172.57000732421875,174.5500030517578,79542000.0,,SmaCross,662,738384.0,Broker,662,10000.0,10000.0,BuySell,662,,,Trades - Net Profit/Loss,662,,
663,,663,2022-08-18 00:00:00,173.75,174.89999389648438,173.1199951171875,174.14999389648438,62290100.0,,SmaCross,663,738385.0,Broker,663,10000.0,10000.0,BuySell,663,,,Trades - Net Profit/Loss,663,,
664,,664,2022-08-19 00:00:00,173.02999877929688,173.74000549316406,171.30999755859375,171.52000427246094,70346300.0,,SmaCross,664,738386.0,Broker,664,10000.0,10000.0,BuySell,664,,,Trades - Net Profit/Loss,664,,
665,,665,2022-08-22 00:00:00,169.69000244140625,169.86000061035156,167.13999938964844,167.57000732421875,69026800.0,,SmaCross,665,738389.0,Broker,665,10000.0,10000.0,BuySell,665,,,Trades - Net Profit/Loss,665,,
666,,666,2022-08-23 00:00:00,167.0800018310547,168.7100067138672,166.64999389648438,167.22999572753906,54147100.0,,SmaCross,666,738390.0,Broker,666,10000.0,10000.0,BuySell,666,,,Trades - Net Profit/Loss,666,,
667,,667,2022-08-24 00:00:00,167.32000732421875,168.11000061035156,166.25,167.52999877929688,53841500.0,,SmaCross,667,738391.0,Broker,667,10000.0,10000.0,BuySell,667,,,Trades - Net Profit/Loss,667,,
668,,668,2022-08-25 00:00:00,168.77999877929688,170.13999938964844,168.35000610351562,170.02999877929688,51218200.0,,SmaCross,668,738392.0,Broker,668,10000.0,10000.0,BuySell,668,,,Trades - Net Profit/Loss,668,,
669,,669,2022-08-26 00:00:00,170.57000732421875,171.0500030517578,163.55999755859375,163.6199951171875,78961000.0,,SmaCross,669,738393.0,Broker,669,10000.0,10000.0,BuySell,669,,,Trades - Net Profit/Loss,669,,
670,,670,2022-08-29 00:00:00,161.14999389648438,162.89999389648438,159.82000732421875,161.3800048828125,73314000.0,,SmaCross,670,738396.0,Broker,670,10000.0,10000.0,BuySell,670,,,Trades - Net Profit/Loss,670,,
671,,671,2022-08-30 00:00:00,162.1300048828125,162.55999755859375,157.72000122070312,158.91000366210938,77906200.0,,SmaCross,671,738397.0,Broker,671,10000.0,10000.0,BuySell,671,,,Trades - Net Profit/Loss,671,,
672,,672,2022-08-31 00:00:00,160.30999755859375,160.5800018310547,157.13999938964844,157.22000122070312,87991100.0,,SmaCross,672,738398.0,Broker,672,10000.0,10000.0,BuySell,672,,,Trades - Net Profit/Loss,672,,
673,,673,2022-09-01 00:00:00,156.63999938964844,158.4199981689453,154.6699981689453,157.9600067138672,74229900.0,,SmaCross,673,738399.0,Broker,673,10000.0,10000.0,BuySell,673,,,Trades - Net Profit/Loss,673,,
674,,674,2022-09-02 00:00:00,159.75,160.36000061035156,154.97000122070312,155.80999755859375,76957800.0,,SmaCross,674,738400.0,Broker,674,10000.0,10000.0,BuySell,674,,,Trades - Net Profit/Loss,674,,
675,,675,2022-09-06 00:00:00,156.47000122070312,157.08999633789062,153.69000244140625,154.52999877929688,73714800.0,,SmaCross,675,738404.0,Broker,675,10000.0,10000.0,BuySell,675,,,Trades - Net Profit/Loss,675,,
676,,676,2022-09-07 00:00:00,154.82000732421875,156.6699981689453,153.61000061035156,155.9600067138672,87449600.0,,SmaCross,676,738405.0,Broker,676,10000.0,10000.0,BuySell,676,,,Trades - Net Profit/Loss,676,,
677,,677,2022-09-08 00:00:00,154.63999938964844,156.36000061035156,152.67999267578125,154.4600067138672,84923800.0,,SmaCross,677,738406.0,Broker,677,10000.0,10000.0,BuySell,677,,,Trades - Net Profit/Loss,677,,
678,,678,2022-09-09 00:00:00,155.47000122070312,157.82000732421875,154.75,157.3699951171875,68028800.0,,SmaCross,678,738407.0,Broker,678,10000.0,10000.0,BuySell,678,,,Trades - Net Profit/Loss,678,,
679,,679,2022-09-12 00:00:00,159.58999633789062,164.25999450683594,159.3000030517578,163.42999267578125,104956000.0,,SmaCross,679,738410.0,Broker,679,10000.0,10000.0,BuySell,679,,,Trades - Net Profit/Loss,679,,
680,,680,2022-09-13 00:00:00,159.89999389648438,160.5399932861328,153.3699951171875,153.83999633789062,122656600.0,,SmaCross,680,738411.0,Broker,680,10000.0,10000.0,BuySell,680,,,Trades - Net Profit/Loss,680,,
681,,681,2022-09-14 00:00:00,154.7899932861328,157.10000610351562,153.61000061035156,155.30999755859375,87965400.0,,SmaCross,681,738412.0,Broker,681,10000.0,10000.0,BuySell,681,,,Trades - Net Profit/Loss,681,,
682,,682,2022-09-15 00:00:00,154.64999389648438,155.24000549316406,151.3800048828125,152.3699951171875,90481100.0,,SmaCross,682,738413.0,Broker,682,10000.0,10000.0,BuySell,682,,,Trades - Net Profit/Loss,682,,
683,,683,2022-09-16 00:00:00,151.2100067138672,151.35000610351562,148.3699951171875,150.6999969482422,162278800.0,,SmaCross,683,738414.0,Broker,683,10000.0,10000.0,BuySell,683,,,Trades - Net Profit/Loss,683,,
684,,684,2022-09-19 00:00:00,149.30999755859375,154.55999755859375,149.10000610351562,154.47999572753906,81474200.0,,SmaCross,684,738417.0,Broker,684,10000.0,10000.0,BuySell,684,,,Trades - Net Profit/Loss,684,,
685,,685,2022-09-20 00:00:00,153.39999389648438,158.0800018310547,153.0800018310547,156.89999389648438,107689800.0,,SmaCross,685,738418.0,Broker,685,10000.0,10000.0,BuySell,685,,,Trades - Net Profit/Loss,685,,
686,,686,2022-09-21 00:00:00,157.33999633789062,158.74000549316406,153.60000610351562,153.72000122070312,101696800.0,,SmaCross,686,738419.0,Broker,686,10000.0,10000.0,BuySell,686,,,Trades - Net Profit/Loss,686,,
687,,687,2022-09-22 00:00:00,152.3800048828125,154.47000122070312,150.91000366210938,152.74000549316406,86652500.0,,SmaCross,687,738420.0,Broker,687,10000.0,10000.0,BuySell,687,,,Trades - Net Profit/Loss,687,,
688,,688,2022-09-23 00:00:00,151.19000244140625,151.47000122070312,148.55999755859375,150.42999267578125,96029900.0,,SmaCross,688,738421.0,Broker,688,10000.0,10000.0,BuySell,688,,,Trades - Net Profit/Loss,688,,
689,,689,2022-09-26 00:00:00,149.66000366210938,153.77000427246094,149.63999938964844,150.77000427246094,93339400.0,,SmaCross,689,738424.0,Broker,689,10000.0,10000.0,BuySell,689,,,Trades - Net Profit/Loss,689,,
690,,690,2022-09-27 00:00:00,152.74000549316406,154.72000122070312,149.9499969482422,151.75999450683594,84442700.0,,SmaCross,690,738425.0,Broker,690,10000.0,10000.0,BuySell,690,,,Trades - Net Profit/Loss,690,,
691,,691,2022-09-28 00:00:00,147.63999938964844,150.63999938964844,144.83999633789062,149.83999633789062,146691400.0,,SmaCross,691,738426.0,Broker,691,10000.0,10000.0,BuySell,691,,,Trades - Net Profit/Loss,691,,
692,,692,2022-09-29 00:00:00,146.10000610351562,146.72000122070312,140.67999267578125,142.47999572753906,128138200.0,,SmaCross,692,738427.0,Broker,692,10000.0,10000.0,BuySell,692,,,Trades - Net Profit/Loss,692,,
693,,693,2022-09-30 00:00:00,141.27999877929688,143.10000610351562,138.0,138.1999969482422,124925300.0,,SmaCross,693,738428.0,Broker,693,10000.0,10000.0,BuySell,693,,,Trades - Net Profit/Loss,693,,
694,,694,2022-10-03 00:00:00,138.2100067138672,143.07000732421875,137.69000244140625,142.4499969482422,114311700.0,,SmaCross,694,738431.0,Broker,694,10000.0,10000.0,BuySell,694,,,Trades - Net Profit/Loss,694,,
695,,695,2022-10-04 00:00:00,145.02999877929688,146.22000122070312,144.25999450683594,146.10000610351562,87830100.0,,SmaCross,695,738432.0,Broker,695,10000.0,10000.0,BuySell,695,,,Trades - Net Profit/Loss,695,,
696,,696,2022-10-05 00:00:00,144.07000732421875,147.3800048828125,143.00999450683594,146.39999389648438,79471000.0,,SmaCross,696,738433.0,Broker,696,10000.0,10000.0,BuySell,696,,,Trades - Net Profit/Loss,696,,
697,,697,2022-10-06 00:00:00,145.80999755859375,147.5399932861328,145.22000122070312,145.42999267578125,68402200.0,,SmaCross,697,738434.0,Broker,697,10000.0,10000.0,BuySell,697,,,Trades - Net Profit/Loss,697,,
698,,698,2022-10-07 00:00:00,142.5399932861328,143.10000610351562,139.4499969482422,140.08999633789062,85925600.0,,SmaCross,698,738435.0,Broker,698,10000.0,10000.0,BuySell,698,,,Trades - Net Profit/Loss,698,,
699,,699,2022-10-10 00:00:00,140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,74899000.0,,SmaCross,699,738438.0,Broker,699,10000.0,10000.0,BuySell,699,,,Trades - Net Profit/Loss,699,,
700,,700,2022-10-11 00:00:00,139.89999389648438,141.35000610351562,138.22000122070312,138.97999572753906,77033700.0,,SmaCross,700,738439.0,Broker,700,10000.0,10000.0,BuySell,700,,,Trades - Net Profit/Loss,700,,
701,,701,2022-10-12 00:00:00,139.1300048828125,140.36000061035156,138.16000366210938,138.33999633789062,70433700.0,,SmaCross,701,738440.0,Broker,701,10000.0,10000.0,BuySell,701,,,Trades - Net Profit/Loss,701,,
702,,702,2022-10-13 00:00:00,134.99000549316406,143.58999633789062,134.3699951171875,142.99000549316406,113224000.0,,SmaCross,702,738441.0,Broker,702,10000.0,10000.0,BuySell,702,,,Trades - Net Profit/Loss,702,,
703,,703,2022-10-14 00:00:00,144.30999755859375,144.52000427246094,138.19000244140625,138.3800048828125,88598000.0,,SmaCross,703,738442.0,Broker,703,10000.0,10000.0,BuySell,703,,,Trades - Net Profit/Loss,703,,
704,,704,2022-10-17 00:00:00,141.07000732421875,142.89999389648438,140.27000427246094,142.41000366210938,85250900.0,,SmaCross,704,738445.0,Broker,704,10000.0,10000.0,BuySell,704,,,Trades - Net Profit/Loss,704,,
705,,705,2022-10-18 00:00:00,145.49000549316406,146.6999969482422,140.61000061035156,143.75,99136600.0,,SmaCross,705,738446.0,Broker,705,10000.0,10000.0,BuySell,705,,,Trades - Net Profit/Loss,705,,
706,,706,2022-10-19 00:00:00,141.69000244140625,144.9499969482422,141.5,143.86000061035156,61758300.0,,SmaCross,706,738447.0,Broker,706,10000.0,10000.0,BuySell,706,,,Trades - Net Profit/Loss,706,,
707,,707,2022-10-20 00:00:00,143.02000427246094,145.88999938964844,142.64999389648438,143.38999938964844,64522000.0,,SmaCross,707,738448.0,Broker,707,10000.0,10000.0,BuySell,707,,,Trades - Net Profit/Loss,707,,
708,,708,2022-10-21 00:00:00,142.8699951171875,147.85000610351562,142.64999389648438,147.27000427246094,86548600.0,,SmaCross,708,738449.0,Broker,708,10000.0,10000.0,BuySell,708,,,Trades - Net Profit/Loss,708,,
709,,709,2022-10-24 00:00:00,147.19000244140625,150.22999572753906,146.0,149.4499969482422,75981900.0,,SmaCross,709,738452.0,Broker,709,10000.0,10000.0,BuySell,709,,,Trades - Net Profit/Loss,709,,
710,,710,2022-10-25 00:00:00,150.08999633789062,152.49000549316406,149.36000061035156,152.33999633789062,74732300.0,,SmaCross,710,738453.0,Broker,710,10000.0,10000.0,BuySell,710,,,Trades - Net Profit/Loss,710,,
711,,711,2022-10-26 00:00:00,150.9600067138672,151.99000549316406,148.0399932861328,149.35000610351562,88194300.0,,SmaCross,711,738454.0,Broker,711,10000.0,10000.0,BuySell,711,,,Trades - Net Profit/Loss,711,,
712,,712,2022-10-27 00:00:00,148.07000732421875,149.0500030517578,144.1300048828125,144.8000030517578,109180200.0,,SmaCross,712,738455.0,Broker,712,10000.0,10000.0,BuySell,712,,,Trades - Net Profit/Loss,712,,
713,,713,2022-10-28 00:00:00,148.1999969482422,157.5,147.82000732421875,155.74000549316406,164762400.0,,SmaCross,713,738456.0,Broker,713,10000.0,10000.0,BuySell,713,,,Trades - Net Profit/Loss,713,,
714,,714,2022-10-31 00:00:00,153.16000366210938,154.24000549316406,151.9199981689453,153.33999633789062,97943200.0,,SmaCross,714,738459.0,Broker,714,10000.0,10000.0,BuySell,714,,,Trades - Net Profit/Loss,714,,
715,,715,2022-11-01 00:00:00,155.0800018310547,155.4499969482422,149.1300048828125,150.64999389648438,80379300.0,,SmaCross,715,738460.0,Broker,715,10000.0,10000.0,BuySell,715,,,Trades - Net Profit/Loss,715,,
716,,716,2022-11-02 00:00:00,148.9499969482422,152.1699981689453,145.0,145.02999877929688,93604600.0,,SmaCross,716,738461.0,Broker,716,10000.0,10000.0,BuySell,716,,,Trades - Net Profit/Loss,716,,
717,,717,2022-11-03 00:00:00,142.05999755859375,142.8000030517578,138.75,138.8800048828125,97918500.0,,SmaCross,717,738462.0,Broker,717,10000.0,10000.0,BuySell,717,,,Trades - Net Profit/Loss,717,,
718,,718,2022-11-04 00:00:00,142.08999633789062,142.6699981689453,134.3800048828125,138.3800048828125,140814800.0,,SmaCross,718,738463.0,Broker,718,10000.0,10000.0,BuySell,718,,,Trades - Net Profit/Loss,718,,
719,,719,2022-11-07 00:00:00,137.11000061035156,139.14999389648438,135.6699981689453,138.9199981689453,83374600.0,,SmaCross,719,738466.0,Broker,719,10000.0,10000.0,BuySell,719,,,Trades - Net Profit/Loss,719,,
720,,720,2022-11-08 00:00:00,140.41000366210938,141.42999267578125,137.49000549316406,139.5,89908500.0,,SmaCross,720,738467.0,Broker,720,10000.0,10000.0,BuySell,720,,,Trades - Net Profit/Loss,720,,
721,,721,2022-11-09 00:00:00,138.5,138.5500030517578,134.58999633789062,134.8699951171875,74917800.0,,SmaCross,721,738468.0,Broker,721,10000.0,10000.0,BuySell,721,,,Trades - Net Profit/Loss,721,,
722,,722,2022-11-10 00:00:00,141.24000549316406,146.8699951171875,139.5,146.8699951171875,118854000.0,,SmaCross,722,738469.0,Broker,722,10000.0,10000.0,BuySell,722,,,Trades - Net Profit/Loss,722,,
723,,723,2022-11-11 00:00:00,145.82000732421875,150.00999450683594,144.3699951171875,149.6999969482422,93979700.0,,SmaCross,723,738470.0,Broker,723,10000.0,10000.0,BuySell,723,,,Trades - Net Profit/Loss,723,,
724,,724,2022-11-14 00:00:00,148.97000122070312,150.27999877929688,147.42999267578125,148.27999877929688,73374100.0,,SmaCross,724,738473.0,Broker,724,10000.0,10000.0,BuySell,724,,,Trades - Net Profit/Loss,724,,
725,,725,2022-11-15 00:00:00,152.22000122070312,153.58999633789062,148.55999755859375,150.0399932861328,89868300.0,,SmaCross,725,738474.0,Broker,725,10000.0,10000.0,BuySell,725,,,Trades - Net Profit/Loss,725,,
726,,726,2022-11-16 00:00:00,149.1300048828125,149.8699951171875,147.2899932861328,148.7899932861328,64218300.0,,SmaCross,726,738475.0,Broker,726,10000.0,10000.0,BuySell,726,,,Trades - Net Profit/Loss,726,,
727,,727,2022-11-17 00:00:00,146.42999267578125,151.47999572753906,146.14999389648438,150.72000122070312,80389400.0,,SmaCross,727,738476.0,Broker,727,10000.0,10000.0,BuySell,727,,,Trades - Net Profit/Loss,727,,
728,,728,2022-11-18 00:00:00,152.30999755859375,152.6999969482422,149.97000122070312,151.2899932861328,74829600.0,,SmaCross,728,738477.0,Broker,728,10000.0,10000.0,BuySell,728,,,Trades - Net Profit/Loss,728,,
729,,729,2022-11-21 00:00:00,150.16000366210938,150.3699951171875,147.72000122070312,148.00999450683594,58724100.0,,SmaCross,729,738480.0,Broker,729,10000.0,10000.0,BuySell,729,,,Trades - Net Profit/Loss,729,,
730,,730,2022-11-22 00:00:00,148.1300048828125,150.4199981689453,146.92999267578125,150.17999267578125,51804100.0,,SmaCross,730,738481.0,Broker,730,10000.0,10000.0,BuySell,730,,,Trades - Net Profit/Loss,730,,
731,,731,2022-11-23 00:00:00,149.4499969482422,151.8300018310547,149.33999633789062,151.07000732421875,58301400.0,,SmaCross,731,738482.0,Broker,731,10000.0,10000.0,BuySell,731,,,Trades - Net Profit/Loss,731,,
732,,732,2022-11-25 00:00:00,148.30999755859375,148.8800048828125,147.1199951171875,148.11000061035156,35195900.0,,SmaCross,732,738484.0,Broker,732,10000.0,10000.0,BuySell,732,,,Trades - Net Profit/Loss,732,,
733,,733,2022-11-28 00:00:00,145.13999938964844,146.63999938964844,143.3800048828125,144.22000122070312,69246000.0,,SmaCross,733,738487.0,Broker,733,10000.0,10000.0,BuySell,733,,,Trades - Net Profit/Loss,733,,
734,,734,2022-11-29 00:00:00,144.2899932861328,144.80999755859375,140.35000610351562,141.1699981689453,83763800.0,,SmaCross,734,738488.0,Broker,734,10000.0,10000.0,BuySell,734,,,Trades - Net Profit/Loss,734,,
735,,735,2022-11-30 00:00:00,141.39999389648438,148.72000122070312,140.5500030517578,148.02999877929688,111380900.0,,SmaCross,735,738489.0,Broker,735,10000.0,10000.0,BuySell,735,,,Trades - Net Profit/Loss,735,,
736,,736,2022-12-01 00:00:00,148.2100067138672,149.1300048828125,146.61000061035156,148.30999755859375,71250400.0,,SmaCross,736,738490.0,Broker,736,10000.0,10000.0,BuySell,736,,,Trades - Net Profit/Loss,736,,
737,,737,2022-12-02 00:00:00,145.9600067138672,148.0,145.64999389648438,147.80999755859375,65447400.0,,SmaCross,737,738491.0,Broker,737,10000.0,10000.0,BuySell,737,,,Trades - Net Profit/Loss,737,,
738,,738,2022-12-05 00:00:00,147.77000427246094,150.9199981689453,145.77000427246094,146.6300048828125,68826400.0,,SmaCross,738,738494.0,Broker,738,10000.0,10000.0,BuySell,738,,,Trades - Net Profit/Loss,738,,
739,,739,2022-12-06 00:00:00,147.07000732421875,147.3000030517578,141.9199981689453,142.91000366210938,64727200.0,,SmaCross,739,738495.0,Broker,739,10000.0,10000.0,BuySell,739,,,Trades - Net Profit/Loss,739,,
740,,740,2022-12-07 00:00:00,142.19000244140625,143.3699951171875,140.0,140.94000244140625,69721100.0,,SmaCross,740,738496.0,Broker,740,10000.0,10000.0,BuySell,740,,,Trades - Net Profit/Loss,740,,
